CustomerKey,Prefix,FirstName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner,FullName
21199,MRS.,RUTH,RAMAN,1961-06-08,S,F,ruth16@adventure-works.com,60000.0,1,Partial College,Skilled Manual,Y,RUTH RAMAN
21200,MRS.,ALISON,KUMAR,1961-05-03,S,F,alison7@adventure-works.com,60000.0,1,Partial College,Skilled Manual,Y,ALISON KUMAR
21201,MRS.,ANNA,ROGERS,1929-02-13,S,F,anna5@adventure-works.com,80000.0,3,Graduate Degree,Management,Y,ANNA ROGERS
21202,MS.,THERESA,TORRES,1966-03-25,S,F,theresa8@adventure-works.com,100000.0,0,Graduate Degree,Management,N,THERESA TORRES
21203,MS.,MARY,ALLEN,1966-12-25,M,F,mary36@adventure-works.com,100000.0,0,Graduate Degree,Management,N,MARY ALLEN
21204,MS.,CANDICE,LU,1966-08-23,S,F,candice17@adventure-works.com,100000.0,0,Bachelors,Professional,N,CANDICE LU
21205,MS.,DENISE,VANCE,1966-03-07,S,F,denise6@adventure-works.com,110000.0,0,Graduate Degree,Management,N,DENISE VANCE
21206,MR.,ROBERTO,MORENO,1960-09-06,S,M,roberto6@adventure-works.com,60000.0,1,Partial College,Skilled Manual,Y,ROBERTO MORENO
21207,MR.,VINCENT,LI,1960-07-16,M,M,vincent3@adventure-works.com,60000.0,1,Partial College,Skilled Manual,Y,VINCENT LI
21208,MRS.,OLIVIA,GRIFFIN,1932-06-05,S,F,olivia66@adventure-works.com,30000.0,2,Partial College,Clerical,Y,OLIVIA GRIFFIN
21209,MR.,RANDALL,MORENO,1965-06-19,S,M,randall7@adventure-works.com,70000.0,0,Bachelors,Professional,N,RANDALL MORENO
21210,MR.,COLIN,LUO,1965-04-03,S,M,colin29@adventure-works.com,80000.0,5,Bachelors,Professional,Y,COLIN LUO
21211,MR.,LOUIS,HE,1964-05-12,S,M,louis13@adventure-works.com,70000.0,0,Bachelors,Professional,Y,LOUIS HE
21212,MR.,NICOLAS,LAL,1964-11-23,S,M,nicolas6@adventure-works.com,70000.0,0,Bachelors,Professional,N,NICOLAS LAL
21213,MR.,PETER,BLACK,1964-11-16,S,M,peter25@adventure-works.com,70000.0,0,Bachelors,Professional,N,PETER BLACK
21214,MR.,COREY,SHE,1964-04-01,S,M,corey0@adventure-works.com,70000.0,0,Bachelors,Professional,Y,COREY SHE
21215,MS.,TIFFANY,YANG,1964-08-27,S,F,tiffany5@adventure-works.com,70000.0,0,Bachelors,Professional,Y,TIFFANY YANG
21216,MR.,LARRY,BLANCO,1964-05-24,S,M,larry18@adventure-works.com,80000.0,4,Bachelors,Professional,N,LARRY BLANCO
21217,MRS.,CASEY,XIE,1959-10-23,S,F,casey3@adventure-works.com,90000.0,1,Bachelors,Professional,Y,CASEY XIE
21218,MR.,WYATT,RODRIGUEZ,1963-06-13,S,M,wyatt21@adventure-works.com,70000.0,0,Bachelors,Professional,N,WYATT RODRIGUEZ
21219,MS.,CANDICE,ZHU,1963-02-07,S,F,candice20@adventure-works.com,70000.0,0,Bachelors,Professional,N,CANDICE ZHU
21220,MRS.,MEGHAN,MOYER,1962-07-02,M,F,meghan9@adventure-works.com,70000.0,5,Partial College,Skilled Manual,Y,MEGHAN MOYER
21221,MR.,MARTIN,SAI,1961-07-22,M,M,martin11@adventure-works.com,60000.0,1,Partial College,Skilled Manual,Y,MARTIN SAI
21222,MR.,KELVIN,XU,1961-10-16,M,M,kelvin2@adventure-works.com,60000.0,1,Partial College,Skilled Manual,Y,KELVIN XU
21223,MRS.,EVELYN,SURI,1961-09-24,S,F,evelyn0@adventure-works.com,70000.0,5,Partial College,Skilled Manual,Y,EVELYN SURI
21224,MR.,JAMIE,ALAN,1958-03-10,M,M,jamie28@adventure-works.com,90000.0,2,Bachelors,Professional,Y,JAMIE ALAN
21225,MRS.,MICHELE,JAI,1958-10-16,S,F,michele11@adventure-works.com,90000.0,2,Bachelors,Professional,Y,MICHELE JAI
21226,MR.,DALE,NARA,1956-04-26,S,M,dale14@adventure-works.com,80000.0,1,Partial College,Skilled Manual,N,DALE NARA
21227,MRS.,MELANIE,MORGAN,1953-10-11,M,F,melanie39@adventure-works.com,30000.0,2,Partial College,Clerical,N,MELANIE MORGAN
21228,MRS.,CASSIDY,HENDERSON,1953-06-28,M,F,cassidy5@adventure-works.com,40000.0,2,Bachelors,Management,Y,CASSIDY HENDERSON
21229,MRS.,LATOYA,JAI,1953-10-25,S,F,latoya10@adventure-works.com,40000.0,2,Bachelors,Management,Y,LATOYA JAI
21230,MRS.,CARLA,RODRIGUEZ,1953-07-11,M,F,carla22@adventure-works.com,40000.0,2,Bachelors,Management,Y,CARLA RODRIGUEZ
21231,MRS.,CHRISTINE,GOEL,1953-01-10,M,F,christine14@adventure-works.com,40000.0,2,Bachelors,Management,Y,CHRISTINE GOEL
21232,MR.,LEVI,GARCIA,1949-06-10,M,M,levi14@adventure-works.com,10000.0,2,High School,Skilled Manual,Y,LEVI GARCIA
21233,MR.,CHRISTOPHER,SMITH,1976-03-15,M,M,christopher24@adventure-works.com,30000.0,0,High School,Skilled Manual,N,CHRISTOPHER SMITH
21234,MS.,BRIANNA,RIVERA,1976-01-12,S,F,brianna34@adventure-works.com,30000.0,0,High School,Skilled Manual,Y,BRIANNA RIVERA
21235,MS.,STEPHANIE,HERNANDEZ,1975-11-06,S,F,stephanie63@adventure-works.com,40000.0,0,High School,Skilled Manual,N,STEPHANIE HERNANDEZ
21236,MR.,ADRIAN,PETERSON,1975-04-16,S,M,adrian7@adventure-works.com,40000.0,0,High School,Skilled Manual,Y,ADRIAN PETERSON
21237,MR.,LUKE,WASHINGTON,1980-02-10,M,M,luke2@adventure-works.com,30000.0,0,High School,Skilled Manual,Y,LUKE WASHINGTON
21238,MR.,CARL,TANG,1980-09-25,S,M,carl4@adventure-works.com,30000.0,0,High School,Skilled Manual,N,CARL TANG
21239,MRS.,CHRISTY,LIANG,1937-11-03,M,F,christy15@adventure-works.com,30000.0,2,Partial College,Clerical,N,CHRISTY LIANG
21240,MR.,AARON,JENKINS,1979-09-02,S,M,aaron6@adventure-works.com,30000.0,0,Partial High School,Clerical,N,AARON JENKINS
21241,MR.,CARSON,GRIFFIN,1979-02-11,S,M,carson20@adventure-works.com,30000.0,0,Partial High School,Clerical,N,CARSON GRIFFIN
21242,MS.,MORGAN,PATTERSON,1978-06-16,S,F,morgan80@adventure-works.com,30000.0,0,Partial High School,Clerical,Y,MORGAN PATTERSON
21243,MR.,JUAN,BAILEY,1978-10-06,M,M,juan26@adventure-works.com,40000.0,0,High School,Skilled Manual,N,JUAN BAILEY
21244,MS.,ALLISON,TORRES,1978-02-16,M,F,allison12@adventure-works.com,40000.0,0,High School,Skilled Manual,Y,ALLISON TORRES
21245,MS.,SAMANTHA,RODRIGUEZ,1978-06-24,M,F,samantha21@adventure-works.com,40000.0,0,High School,Skilled Manual,N,SAMANTHA RODRIGUEZ
21246,MR.,SAMUEL,NELSON,1978-08-22,S,M,samuel39@adventure-works.com,40000.0,0,High School,Skilled Manual,N,SAMUEL NELSON
21247,MR.,ALEX,SANDERS,1978-12-11,M,M,alex6@adventure-works.com,40000.0,0,High School,Skilled Manual,Y,ALEX SANDERS
21248,MR.,RAMON,LI,1938-05-14,M,M,ramon2@adventure-works.com,40000.0,2,Bachelors,Management,Y,RAMON LI
21249,MR.,ALVIN,XU,1977-03-18,S,M,alvin27@adventure-works.com,40000.0,0,High School,Skilled Manual,N,ALVIN XU
21250,MR.,FERNANDO,COLEMAN,1977-10-24,M,M,fernando49@adventure-works.com,40000.0,0,High School,Skilled Manual,Y,FERNANDO COLEMAN
21251,MS.,ERIKA,DOMINGUEZ,1979-10-11,S,F,erika10@adventure-works.com,30000.0,0,Partial High School,Clerical,N,ERIKA DOMINGUEZ
21252,MR.,LUIS,CHEN,1979-02-16,S,M,luis25@adventure-works.com,30000.0,0,Partial High School,Clerical,Y,LUIS CHEN
21253,MS.,VICTORIA,WILLIAMS,1979-12-04,S,F,victoria3@adventure-works.com,40000.0,0,High School,Skilled Manual,N,VICTORIA WILLIAMS
21255,MRS.,MARTHA,LU,1939-09-02,M,F,martha11@adventure-works.com,60000.0,2,Graduate Degree,Management,Y,MARTHA LU
21256,MRS.,MEGHAN,TORRES,1941-10-12,M,F,meghan11@adventure-works.com,40000.0,2,Bachelors,Management,Y,MEGHAN TORRES
21257,MRS.,EVELYN,SUBRAM,1941-04-15,M,F,evelyn14@adventure-works.com,40000.0,2,Bachelors,Management,Y,EVELYN SUBRAM
21258,MR.,ALFREDO,SERRANO,1943-11-22,S,M,alfredo17@adventure-works.com,40000.0,2,Bachelors,Management,Y,ALFREDO SERRANO
21259,MR.,CURTIS,CAI,1943-07-25,S,M,curtis18@adventure-works.com,60000.0,2,Graduate Degree,Management,Y,CURTIS CAI
21260,MS.,ARIANA,HOWARD,1976-06-15,S,F,ariana10@adventure-works.com,40000.0,0,High School,Skilled Manual,Y,ARIANA HOWARD
21261,MS.,JESSICA,KELLY,1976-06-03,S,F,jessica23@adventure-works.com,40000.0,0,Partial College,Skilled Manual,Y,JESSICA KELLY
21262,MS.,SARA,EDWARDS,1976-06-01,S,F,sara26@adventure-works.com,40000.0,0,Partial College,Skilled Manual,N,SARA EDWARDS
21263,MS.,GAIL,RUSSELL,1975-02-08,S,F,gail6@adventure-works.com,40000.0,0,Partial College,Skilled Manual,N,GAIL RUSSELL
21264,MR.,CALEB,BUTLER,1973-06-13,S,M,caleb11@adventure-works.com,60000.0,0,Partial College,Skilled Manual,Y,CALEB BUTLER
21265,MR.,RICHARD,STONE,1972-03-13,S,M,richard102@adventure-works.com,70000.0,0,Partial College,Skilled Manual,N,RICHARD STONE
21266,MS.,TAYLOR,WASHINGTON,1972-08-21,S,F,taylor38@adventure-works.com,80000.0,0,Bachelors,Management,Y,TAYLOR WASHINGTON
21267,MR.,CHARLES,PARKER,1968-03-05,M,M,charles43@adventure-works.com,80000.0,0,Bachelors,Management,Y,CHARLES PARKER
21268,MS.,ELIZABETH,LEWIS,1968-06-14,M,F,elizabeth25@adventure-works.com,80000.0,0,Bachelors,Management,Y,ELIZABETH LEWIS
21269,MR.,BLAKE,CLARK,1968-05-17,S,M,blake19@adventure-works.com,90000.0,4,Bachelors,Management,Y,BLAKE CLARK
21270,MR.,DANIEL,JACKSON,1967-11-09,S,M,daniel16@adventure-works.com,110000.0,0,Graduate Degree,Management,Y,DANIEL JACKSON
21271,MR.,THOMAS,WANG,1967-08-27,M,M,thomas27@adventure-works.com,120000.0,0,Bachelors,Management,Y,THOMAS WANG
21273,MRS.,JENNIFER,THOMAS,1968-03-26,M,F,jennifer39@adventure-works.com,100000.0,2,Bachelors,Management,Y,JENNIFER THOMAS
21274,MR.,SETH,SCOTT,1979-09-10,S,M,seth31@adventure-works.com,60000.0,0,Partial College,Skilled Manual,Y,SETH SCOTT
21275,MS.,ABIGAIL,COX,1979-11-26,M,F,abigail15@adventure-works.com,60000.0,0,Partial College,Skilled Manual,Y,ABIGAIL COX
21276,MR.,IAN,COLEMAN,1978-07-12,M,M,ian46@adventure-works.com,40000.0,0,High School,Skilled Manual,Y,IAN COLEMAN
21277,MR.,LUCAS,THOMPSON,1978-05-15,S,M,lucas29@adventure-works.com,40000.0,0,Partial High School,Clerical,N,LUCAS THOMPSON
21278,MS.,JULIA,KING,1978-04-20,S,F,julia16@adventure-works.com,40000.0,0,Partial High School,Clerical,N,JULIA KING
21279,MRS.,LINDA,ROUSEY,1947-04-07,M,F,linda10@adventure-works.com,10000.0,2,Partial High School,Clerical,Y,LINDA ROUSEY
21280,MR.,JUSTIN,WALKER,1978-12-23,S,M,justin51@adventure-works.com,40000.0,0,Partial College,Skilled Manual,N,JUSTIN WALKER
21281,MS.,ANDREA,HILL,1978-02-27,S,F,andrea35@adventure-works.com,60000.0,0,Partial College,Skilled Manual,N,ANDREA HILL
21282,MS.,JULIA,SMITH,1978-03-10,M,F,julia22@adventure-works.com,60000.0,0,Partial College,Skilled Manual,Y,JULIA SMITH
21283,MR.,ORLANDO,JIMÉNEZ,1945-03-21,M,M,orlando6@adventure-works.com,20000.0,4,High School,Skilled Manual,Y,ORLANDO JIMÉNEZ
21284,MR.,CODY,STEWART,1970-05-09,M,M,cody22@adventure-works.com,50000.0,1,Graduate Degree,Skilled Manual,Y,CODY STEWART
21285,MS.,MACKENZIE,RIVERA,1963-10-15,M,F,mackenzie15@adventure-works.com,90000.0,0,Partial College,Professional,N,MACKENZIE RIVERA
21286,MR.,LUKE,ROY,1963-09-03,S,M,luke0@adventure-works.com,100000.0,0,Partial College,Professional,Y,LUKE ROY
21287,MRS.,KENDRA,JIMENEZ,1963-11-16,M,F,kendra5@adventure-works.com,110000.0,4,Bachelors,Management,Y,KENDRA JIMENEZ
21288,MR.,HUNTER,HALL,1963-06-13,S,M,hunter58@adventure-works.com,130000.0,3,Bachelors,Management,N,HUNTER HALL
21289,MR.,WARREN,WANG,1962-08-19,S,M,warren18@adventure-works.com,90000.0,4,Partial College,Professional,Y,WARREN WANG
21290,MR.,ANGEL,TORRES,1962-06-19,S,M,angel3@adventure-works.com,100000.0,1,Partial College,Professional,N,ANGEL TORRES
21291,MRS.,RACHEL,MORRIS,1962-12-18,M,F,rachel29@adventure-works.com,100000.0,1,Partial College,Professional,Y,RACHEL MORRIS
21292,MR.,AUSTIN,MARTINEZ,1962-05-09,M,M,austin33@adventure-works.com,100000.0,1,Partial College,Professional,Y,AUSTIN MARTINEZ
21293,MRS.,ASHLEY,GARCIA,1962-07-06,S,F,ashley17@adventure-works.com,120000.0,1,Partial College,Professional,Y,ASHLEY GARCIA
21294,MR.,DAVID,FOSTER,1962-06-01,M,M,david49@adventure-works.com,130000.0,1,Bachelors,Management,Y,DAVID FOSTER
21295,MR.,BENJAMIN,THOMAS,1961-12-21,M,M,benjamin45@adventure-works.com,70000.0,5,Partial College,Professional,Y,BENJAMIN THOMAS
21296,MR.,LUIS,HALL,1961-11-24,M,M,luis53@adventure-works.com,80000.0,5,Partial College,Professional,N,LUIS HALL
21298,MR.,NOAH,COLLINS,1961-03-25,M,M,noah29@adventure-works.com,90000.0,4,High School,Professional,Y,NOAH COLLINS
21299,MRS.,HANNAH,GONZALES,1961-07-17,M,F,hannah38@adventure-works.com,90000.0,4,High School,Professional,Y,HANNAH GONZALES
21300,MRS.,KAYLEE,MORGAN,1961-08-06,M,F,kaylee19@adventure-works.com,130000.0,1,Bachelors,Management,Y,KAYLEE MORGAN
21301,MRS.,SIERRA,GONZALEZ,1955-09-09,S,F,sierra8@adventure-works.com,80000.0,2,Partial High School,Skilled Manual,N,SIERRA GONZALEZ
21302,MR.,LOGAN,FOSTER,1955-02-08,M,M,logan17@adventure-works.com,80000.0,2,Partial High School,Skilled Manual,Y,LOGAN FOSTER
21303,MRS.,SYDNEY,JENKINS,1955-08-14,M,F,sydney29@adventure-works.com,60000.0,2,High School,Professional,N,SYDNEY JENKINS
21304,MRS.,JADA,COOPER,1955-03-04,M,F,jada9@adventure-works.com,60000.0,2,High School,Professional,N,JADA COOPER
21305,MR.,HUNTER,GARCIA,1955-04-25,M,M,hunter48@adventure-works.com,60000.0,2,High School,Professional,N,HUNTER GARCIA
21306,MR.,JACKSON,PERRY,1955-03-05,S,M,jackson10@adventure-works.com,60000.0,2,High School,Professional,Y,JACKSON PERRY
21307,MRS.,OLIVIA,JONES,1955-04-15,M,F,olivia3@adventure-works.com,70000.0,4,High School,Professional,Y,OLIVIA JONES
21308,MRS.,KAYLA,GARCIA,1955-06-17,M,F,kayla17@adventure-works.com,70000.0,4,High School,Professional,Y,KAYLA GARCIA
21309,MRS.,JULIA,ANDERSON,1955-01-25,M,F,julia32@adventure-works.com,80000.0,3,Partial College,Professional,Y,JULIA ANDERSON
21310,MRS.,MARIAH,HAYES,1955-10-04,M,F,mariah27@adventure-works.com,90000.0,2,High School,Professional,Y,MARIAH HAYES
21312,MR.,CONNOR,SCOTT,1935-03-10,M,M,connor42@adventure-works.com,50000.0,2,Graduate Degree,Management,Y,CONNOR SCOTT
21313,MRS.,BETH,DIAZ,1935-09-03,M,F,beth5@adventure-works.com,70000.0,4,Graduate Degree,Management,N,BETH DIAZ
21314,MR.,DEVIN,PATTERSON,1936-06-06,M,M,devin49@adventure-works.com,60000.0,2,Graduate Degree,Management,N,DEVIN PATTERSON
21315,MRS.,AUDREY,SANZ,1936-08-19,M,F,audrey22@adventure-works.com,70000.0,4,Graduate Degree,Management,N,AUDREY SANZ
21316,MR.,JOHN,THOMPSON,1936-03-19,M,M,john53@adventure-works.com,130000.0,2,Graduate Degree,Management,N,JOHN THOMPSON
21317,MRS.,LAUREN,RIVERA,1936-12-13,M,F,lauren8@adventure-works.com,130000.0,2,Graduate Degree,Management,Y,LAUREN RIVERA
21318,MR.,DEVIN,RICHARDSON,1960-04-04,S,M,devin77@adventure-works.com,80000.0,5,Partial College,Professional,N,DEVIN RICHARDSON
21319,MR.,ZACHARY,LEE,1960-09-07,M,M,zachary29@adventure-works.com,90000.0,4,High School,Professional,Y,ZACHARY LEE
21320,MRS.,HANNAH,COLEMAN,1960-04-21,M,F,hannah29@adventure-works.com,90000.0,4,High School,Professional,Y,HANNAH COLEMAN
21321,MR.,JON,JAI,1960-09-24,S,M,jon7@adventure-works.com,90000.0,4,High School,Professional,N,JON JAI
21322,MR.,CARLOS,RAMIREZ,1960-03-24,M,M,carlos8@adventure-works.com,90000.0,4,High School,Professional,Y,CARLOS RAMIREZ
21323,MR.,ROBERT,JACKSON,1960-12-10,M,M,robert70@adventure-works.com,100000.0,3,Partial College,Professional,Y,ROBERT JACKSON
21324,MRS.,CHLOE,BAKER,1960-02-09,M,F,chloe14@adventure-works.com,110000.0,5,Partial College,Professional,N,CHLOE BAKER
21325,MRS.,ANGELA,HAYES,1960-07-10,M,F,angela25@adventure-works.com,120000.0,1,High School,Professional,Y,ANGELA HAYES
21326,MRS.,ANDREA,GREEN,1960-02-14,M,F,andrea36@adventure-works.com,160000.0,1,Partial College,Professional,N,ANDREA GREEN
21327,MR.,CONNOR,WASHINGTON,1960-05-24,S,M,connor8@adventure-works.com,170000.0,1,Bachelors,Management,N,CONNOR WASHINGTON
21328,MR.,XAVIER,NELSON,1954-02-09,S,M,xavier32@adventure-works.com,70000.0,2,Partial High School,Skilled Manual,N,XAVIER NELSON
21329,MR.,WYATT,BROWN,1954-01-02,M,M,wyatt4@adventure-works.com,60000.0,2,Partial High School,Skilled Manual,Y,WYATT BROWN
21330,MRS.,ISABELLA,CLARK,1954-10-04,S,F,isabella75@adventure-works.com,60000.0,2,Partial High School,Skilled Manual,Y,ISABELLA CLARK
21331,MR.,TIMOTHY,JAMES,1954-03-10,S,M,timothy9@adventure-works.com,60000.0,2,Partial High School,Skilled Manual,Y,TIMOTHY JAMES
21332,MRS.,BAILEY,CARTER,1954-10-26,M,F,bailey30@adventure-works.com,60000.0,2,Partial High School,Skilled Manual,N,BAILEY CARTER
21333,MRS.,MACKENZIE,ALLEN,1953-08-12,M,F,mackenzie44@adventure-works.com,70000.0,3,Graduate Degree,Management,Y,MACKENZIE ALLEN
21334,MR.,MASON,NELSON,1953-10-03,S,M,mason30@adventure-works.com,70000.0,3,Graduate Degree,Management,Y,MASON NELSON
21335,MRS.,ANA,COLEMAN,1953-09-04,M,F,ana6@adventure-works.com,70000.0,3,Graduate Degree,Management,Y,ANA COLEMAN
21336,MR.,ANGEL,PEREZ,1953-09-15,M,M,angel25@adventure-works.com,60000.0,3,Graduate Degree,Management,Y,ANGEL PEREZ
21337,MRS.,JENNIFER,SMITH,1952-11-21,S,F,jennifer28@adventure-works.com,40000.0,3,Partial College,Professional,Y,JENNIFER SMITH
21338,MRS.,VICTORIA,PRICE,1952-11-21,M,F,victoria48@adventure-works.com,40000.0,3,Partial College,Professional,N,VICTORIA PRICE
21339,MRS.,HALEY,BARNES,1937-03-28,S,F,haley22@adventure-works.com,60000.0,3,Graduate Degree,Management,N,HALEY BARNES
21340,MR.,ADAM,WANG,1937-05-03,M,M,adam21@adventure-works.com,60000.0,3,Graduate Degree,Management,Y,ADAM WANG
21341,MR.,LOUIS,LIU,1938-09-16,M,M,louis42@adventure-works.com,60000.0,3,Graduate Degree,Management,Y,LOUIS LIU
21342,MRS.,TONYA,XIE,1938-11-22,M,F,tonya3@adventure-works.com,70000.0,5,Graduate Degree,Management,N,TONYA XIE
21343,MR.,COLIN,ZENG,1938-02-10,M,M,colin22@adventure-works.com,70000.0,5,Graduate Degree,Management,Y,COLIN ZENG
21344,MR.,TREVOR,PERRY,1938-02-24,M,M,trevor7@adventure-works.com,70000.0,5,Graduate Degree,Management,N,TREVOR PERRY
21345,MRS.,KRISTINA,MARTINEZ,1938-07-11,M,F,kristina18@adventure-works.com,80000.0,4,Graduate Degree,Management,Y,KRISTINA MARTINEZ
21346,MR.,CHRISTIAN,RODRIGUEZ,1939-09-02,M,M,christian39@adventure-works.com,60000.0,3,Graduate Degree,Management,Y,CHRISTIAN RODRIGUEZ
21347,MRS.,ALISHA,RAJI,1939-04-12,S,F,alisha46@adventure-works.com,60000.0,3,Graduate Degree,Management,Y,ALISHA RAJI
21348,MRS.,ALEXIS,PATTERSON,1939-10-16,M,F,alexis33@adventure-works.com,70000.0,5,Graduate Degree,Management,Y,ALEXIS PATTERSON
21349,MR.,BRYAN,KELLY,1939-09-22,M,M,bryan5@adventure-works.com,70000.0,5,Graduate Degree,Management,N,BRYAN KELLY
21350,MRS.,MINDY,SHARMA,1940-05-02,M,F,mindy14@adventure-works.com,70000.0,5,Graduate Degree,Management,Y,MINDY SHARMA
21351,MR.,JAMES,COLEMAN,1940-07-27,M,M,james21@adventure-works.com,70000.0,5,Graduate Degree,Management,Y,JAMES COLEMAN
21352,MRS.,MORGAN,LONG,1941-03-13,M,F,morgan79@adventure-works.com,50000.0,4,Bachelors,Management,Y,MORGAN LONG
21353,MRS.,KAREN,WU,1941-01-05,S,F,karen16@adventure-works.com,50000.0,4,Bachelors,Management,Y,KAREN WU
21354,MRS.,MORGAN,BAILEY,1941-10-16,S,F,morgan54@adventure-works.com,60000.0,3,Graduate Degree,Management,Y,MORGAN BAILEY
21355,MRS.,MYA,DIAZ,1941-08-19,M,F,mya0@adventure-works.com,60000.0,3,Graduate Degree,Management,Y,MYA DIAZ
21356,MRS.,GABRIELLA,EVANS,1941-12-07,S,F,gabriella21@adventure-works.com,60000.0,3,Graduate Degree,Management,Y,GABRIELLA EVANS
21357,MRS.,JADA,NELSON,1941-05-04,S,F,jada21@adventure-works.com,60000.0,3,Graduate Degree,Management,Y,JADA NELSON
21358,MR.,CODY,REED,1941-05-02,M,M,cody20@adventure-works.com,70000.0,5,Graduate Degree,Management,Y,CODY REED
21359,MR.,JOHNNY,LUO,1946-05-27,M,M,johnny6@adventure-works.com,30000.0,2,Partial College,Clerical,N,JOHNNY LUO
21360,MR.,ORLANDO,GILL,1947-11-13,M,M,orlando13@adventure-works.com,20000.0,4,High School,Skilled Manual,Y,ORLANDO GILL
21361,MR.,RICKY,ROMERO,1947-03-16,M,M,ricky9@adventure-works.com,30000.0,2,Partial College,Clerical,N,RICKY ROMERO
21362,MR.,ANGEL,EVANS,1947-09-20,M,M,angel22@adventure-works.com,30000.0,2,Partial College,Clerical,N,ANGEL EVANS
21363,MRS.,TAMMY,ARTHUR,1948-02-09,M,F,tammy7@adventure-works.com,10000.0,2,Partial High School,Clerical,Y,TAMMY ARTHUR
21364,MR.,CHARLES,GRAY,1977-04-09,S,M,charles54@adventure-works.com,40000.0,0,Partial High School,Clerical,N,CHARLES GRAY
21365,MRS.,GLORIA,RAMOS,1948-06-06,M,F,gloria18@adventure-works.com,10000.0,2,Partial High School,Clerical,Y,GLORIA RAMOS
21366,MR.,KELVIN,ANDERSEN,1948-10-26,M,M,kelvin9@adventure-works.com,10000.0,2,Partial High School,Clerical,Y,KELVIN ANDERSEN
21367,MRS.,CINDY,RANA,1948-03-16,M,F,cindy11@adventure-works.com,20000.0,2,Partial High School,Clerical,Y,CINDY RANA
21368,MR.,MASON,COLLINS,1977-09-26,M,M,mason23@adventure-works.com,60000.0,0,Partial College,Skilled Manual,Y,MASON COLLINS
21369,MS.,SARAH,RODRIGUEZ,1977-01-16,M,F,sarah22@adventure-works.com,70000.0,0,Partial College,Skilled Manual,Y,SARAH RODRIGUEZ
21370,MR.,EMMANUEL,MARTINEZ,1949-02-04,M,M,emmanuel16@adventure-works.com,20000.0,2,Partial High School,Clerical,Y,EMMANUEL MARTINEZ
21371,MRS.,ANN,PATEL,1949-04-13,M,F,ann8@adventure-works.com,20000.0,2,Partial High School,Clerical,Y,ANN PATEL
21372,MR.,WAYNE,RAJE,1949-03-18,S,M,wayne16@adventure-works.com,20000.0,2,Partial High School,Clerical,Y,WAYNE RAJE
21373,MR.,CLAYTON,LIU,1949-02-22,M,M,clayton4@adventure-works.com,20000.0,2,Partial High School,Clerical,N,CLAYTON LIU
21374,MRS.,STACEY,ZHOU,1949-11-03,M,F,stacey9@adventure-works.com,20000.0,2,Partial High School,Clerical,Y,STACEY ZHOU
21375,MR.,CARL,SHARMA,1949-05-24,S,M,carl9@adventure-works.com,20000.0,2,Partial High School,Clerical,Y,CARL SHARMA
21376,MRS.,PAULA,RAMOS,1950-03-13,M,F,paula19@adventure-works.com,20000.0,2,Partial High School,Clerical,Y,PAULA RAMOS
21377,MRS.,ALLISON,BAILEY,1950-02-17,S,F,allison15@adventure-works.com,20000.0,2,Partial High School,Clerical,Y,ALLISON BAILEY
21378,MRS.,REBEKAH,DIAZ,1950-12-09,M,F,rebekah23@adventure-works.com,20000.0,2,Partial High School,Clerical,Y,REBEKAH DIAZ
21379,MRS.,COLLEEN,HUANG,1950-04-08,M,F,colleen6@adventure-works.com,30000.0,3,Partial College,Clerical,N,COLLEEN HUANG
21380,MRS.,CANDACE,SARA,1950-06-04,M,F,candace10@adventure-works.com,30000.0,3,Partial College,Clerical,N,CANDACE SARA
21381,MR.,FRANCIS,RUIZ,1950-01-02,M,M,francis21@adventure-works.com,30000.0,3,Partial College,Clerical,N,FRANCIS RUIZ
21382,MR.,BRAD,CHANDER,1950-05-24,M,M,brad16@adventure-works.com,30000.0,3,Partial College,Clerical,N,BRAD CHANDER
21383,MR.,RICARDO,ANAND,1951-08-11,M,M,ricardo21@adventure-works.com,20000.0,2,Partial High School,Clerical,Y,RICARDO ANAND
21384,MR.,RONNIE,LIN,1951-11-24,M,M,ronnie7@adventure-works.com,30000.0,3,High School,Skilled Manual,N,RONNIE LIN
21385,MS.,NICOLE,PETERSON,1980-06-23,S,F,nicole40@adventure-works.com,30000.0,0,Partial College,Skilled Manual,Y,NICOLE PETERSON
21386,MS.,ABIGAIL,WOOD,1980-09-10,S,F,abigail27@adventure-works.com,30000.0,0,Partial College,Skilled Manual,Y,ABIGAIL WOOD
21387,MR.,NELSON,DIAZ,1951-12-03,S,M,nelson3@adventure-works.com,30000.0,3,High School,Skilled Manual,Y,NELSON DIAZ
21388,MS.,NICOLE,LEE,1979-06-27,S,F,nicole22@adventure-works.com,80000.0,0,Bachelors,Management,N,NICOLE LEE
21389,MRS.,JAMIE,SUN,1952-12-14,M,F,jamie16@adventure-works.com,30000.0,3,High School,Skilled Manual,N,JAMIE SUN
21390,MR.,GRANT,BECKER,1953-04-16,M,M,grant22@adventure-works.com,40000.0,3,Partial College,Skilled Manual,N,GRANT BECKER
21391,MRS.,DAWN,XIE,1954-07-04,M,F,dawn27@adventure-works.com,40000.0,3,Partial High School,Clerical,N,DAWN XIE
21392,MRS.,KELLI,LIN,1954-02-22,M,F,kelli8@adventure-works.com,40000.0,3,Partial High School,Clerical,N,KELLI LIN
